salary,age,elevel,car,zipcode,credit,brand
65775.92548,62,1,1,1,209336.7332,0
53394.28697,73,3,14,0,65441.8118,0
74970.88354,53,1,10,3,482622.6653,0
31875.92143,22,2,6,4,176579.9293,1
48480.18413,22,3,18,5,114181.6644,0
71398.76486,26,1,1,1,268479.8066,0
116647.1609,33,1,14,6,92474.85752,1
148220.4517,57,2,18,2,494809.3827,1
51179.29175,41,1,2,7,43833.75135,1
96120.495,36,0,18,6,482656.1377,0
92127.80018,41,0,2,7,458662.3541,0
59064.2604,39,0,10,3,146985.7497,1
36798.99442,65,4,17,5,325111.6095,0
67788.71442,70,2,1,8,188133.0061,0
69473.61524,25,1,16,7,388255.5225,0
146854.1369,77,4,15,1,401048.6163,1
130912.3629,77,1,11,0,206480.4006,1
39422.5579,51,2,8,0,282441.5669,1
44721.99907,37,4,5,6,449646.9813,1
54823.25376,29,1,15,0,225312.9561,0
100197.0652,80,3,16,6,136098.2288,1
95179.40396,70,3,12,4,87408.55771,1
101050.0059,44,3,17,4,180325.458,0
133233.3524,35,4,6,0,62253.40819,1
98114.24707,74,1,7,8,500000,1
47606.77903,24,3,20,6,160078.6397,1
91814.16308,64,0,4,3,416789.2503,1
55741.88727,51,1,4,4,485580.9187,1
112030.0261,23,0,9,7,14728.52763,1
109762.7082,40,3,18,1,0,1
82700.88988,48,4,20,3,172571.1837,0
89770.87484,78,1,15,5,411069.8974,1
81096.95283,51,0,20,0,356412.8354,0
71570.22503,28,4,15,7,365859.7491,0
42251.20106,52,0,11,8,400892.1963,1
150000,47,2,10,7,500000,1
67192.63595,66,2,18,6,482920.0029,0
100518.8771,49,0,4,0,382460.3382,0
69118.02747,67,1,16,2,14500.56008,0
81810.45997,75,3,3,5,69176.19199,1
26236.20404,77,4,14,1,287143.7899,0
140712.7578,26,1,10,6,477332.097,1
52714.5868,68,0,7,0,328454.4611,0
89473.42558,30,2,20,3,143804.4991,0
105876.6206,71,0,15,0,132523.9994,1
144142.9944,41,4,7,1,331486.646,1
34826.97993,33,0,7,4,452745.5898,1
81913.48953,59,1,1,6,500000,1
144738.7957,32,3,18,1,182579.4024,1
75863.98688,41,1,2,5,915.104385,0
49336.02111,60,2,15,5,385103.5778,1
50232.856,79,4,18,2,41221.6867,0
69063.16379,35,1,19,2,214024.0103,0
76211.47085,20,3,3,8,227642.5499,0
116443.4442,25,1,16,4,312560.39,1
73820.47912,32,1,2,6,0,0
46112.48149,49,4,3,5,162604.0547,1
47977.14939,25,4,8,4,424667.183,1
20000,31,3,14,0,220354.1188,1
70947.80209,70,4,20,0,463167.5729,0
33165.75395,25,3,19,7,473469.4929,1
150000,30,3,1,4,230113.2161,1
124787.4428,55,0,10,4,172788.4237,1
60695.8681,56,4,14,5,54392.48804,1
73780.67299,60,0,5,7,293767.6344,0
66753.24863,58,4,17,0,193811.1138,1
42163.49568,47,1,10,4,11020.81435,1
131032.0131,53,2,18,1,354710.6469,1
28132.23394,53,1,14,5,153850.1365,1
60644.84945,52,3,6,5,367642.8316,1
61632.22878,24,2,8,2,27416.40835,0
140349.9826,66,3,11,1,291904.257,1
24056.609,48,4,8,8,415789.6158,1
32079.45217,57,1,11,8,313739.2479,1
98249.24844,27,2,16,6,276974.553,0
133496.1524,38,2,15,3,440100.2363,1
71816.21505,80,4,15,7,247931.1292,0
60968.86089,57,4,9,3,365377.9257,1
114956.7535,70,3,16,8,371747.5015,1
114136.5826,79,2,18,3,29276.73722,1
47123.895,22,4,4,4,88156.66361,0
27572.84789,46,2,4,4,386796.7741,1
135545.4059,76,2,15,1,109201.0813,1
146063.7036,32,3,11,7,410091.848,1
84199.20562,42,4,4,4,22706.51943,0
21725.04225,28,0,15,6,77130.93714,1
79730.41848,35,3,11,7,195055.3248,0
100125.9744,39,1,11,6,386198.5791,0
64681.24781,54,0,17,5,63472.34657,1
94282.74545,72,2,19,2,325865.3141,1
93110.46113,64,0,15,6,110512.2809,1
120941.7694,50,4,17,1,0,0
23557.42138,42,1,4,5,49294.38207,1
92114.38519,32,4,13,2,294060.3267,0
102795.1315,43,3,5,8,103831.1047,0
97260.25647,65,2,3,6,307895.5624,1
105939.2318,20,1,10,7,336914.7167,1
108966.8345,45,0,9,4,88836.05097,0
126869.2463,23,4,6,0,369352.1217,1
84803.53726,60,1,4,1,104960.0721,0
41115.72064,20,2,6,3,385766.8802,1
141374.2002,56,1,9,4,146828.9563,1
82285.49475,52,3,16,5,294360.5959,0
110853.2698,69,0,18,7,188174.6292,1
47197.60849,56,4,10,1,94120.185,1
112615.7983,47,1,17,5,356177.694,0
78534.80828,66,1,14,0,261226.7889,1
50365.55449,75,1,20,5,415583.3877,0
41769.34739,55,4,9,3,106613.2189,1
36674.06366,25,2,2,5,226329.208,1
132762.7279,71,3,14,4,447685.7555,1
115334.5828,78,0,6,4,360268.7818,1
81656.61754,69,4,6,7,246484.8805,1
142739.7496,58,2,2,1,500000,1
67565.97785,59,3,18,7,351103.6797,0
30063.09209,38,3,17,5,109525.184,1
128867.4982,39,3,16,0,432956.9368,1
77104.55083,64,1,19,8,230521.7755,1
34201.44405,38,1,7,1,290945.9732,1
113501.9525,62,0,10,6,120013.5524,1
119956.8154,47,3,20,6,135248.1836,0
71549.09067,76,2,4,0,35333.54006,0
44797.99008,36,1,15,6,73289.72641,1
56800.84912,41,3,9,8,81421.49976,1
25176.04982,52,1,17,2,121750.2113,1
86569.40082,35,3,9,4,197249.1908,0
90913.15155,70,1,8,0,315055.4563,1
71359.93331,55,3,3,7,97110.9027,1
59828.60113,24,1,15,6,392478.3425,0
47721.68567,20,2,14,7,471069.1369,0
33553.60706,75,4,6,1,360921.1529,0
44320.55462,66,0,13,6,304956.6919,0
104430.6109,65,1,8,8,26268.74717,1
76995.37153,53,0,6,2,446445.0799,0
58381.86266,48,1,16,4,250649.9133,1
113146.6947,64,3,7,8,58898.70521,1
64496.66706,60,3,14,8,223953.2311,1
52663.62308,53,4,18,2,125213.2173,1
68869.1154,45,0,9,2,391280.757,1
139169.7303,34,0,11,7,140651.6585,1
125644.2809,67,2,16,0,68897.85975,1
90376.36658,79,0,6,0,210172.6766,1
97708.39362,39,4,6,3,248287.4031,0
75414.54844,43,4,7,8,240674.5466,1
97309.55564,79,4,2,8,171747.9955,1
67409.3731,23,4,2,1,394470.4812,0
93641.49055,65,4,7,0,87386.80221,1
20590.90703,30,1,20,2,129379.8874,1
82446.54643,54,3,15,8,481448.8689,0
31407.19804,28,2,4,2,364788.1042,1
20000,54,3,19,7,411888.106,1
119955.0096,73,0,19,8,49865.68805,1
84477.32675,36,0,13,1,127920.2563,0
32300.82366,62,1,13,3,352652.5202,0
100814.8639,60,4,12,5,346093.3366,0
150000,73,0,16,2,311431.9784,1
46737.28726,53,0,9,1,293567.9539,1
144186.458,45,2,13,3,199128.3745,1
80791.98841,39,1,18,0,407034.6809,0
72567.31961,49,3,8,7,293437.4055,0
91660.10954,75,3,7,5,163918.4537,1
90596.05417,33,1,14,0,76244.67596,0
88581.27681,67,2,1,2,111883.3078,1
132975.6624,76,4,3,1,220961.0147,1
113435.5723,70,2,2,4,192627.2472,1
74482.38597,54,2,3,4,142611.5886,1
109285.4206,38,2,5,7,91201.76105,0
100245.0718,21,2,8,0,165115.8862,1
55022.04259,53,0,7,5,312333.7458,1
130564.5903,35,3,15,3,235069.8447,1
92191.6969,73,2,3,2,210467.1176,1
53604.0791,32,4,14,6,471144.3489,0
124529.1816,23,2,3,6,174802.1621,1
70048.21887,41,0,12,3,316304.1111,0
126586.9292,80,3,10,1,500000,1
109915.3711,50,4,5,8,284859.4812,0
140064.9021,79,3,6,7,240531.6767,1
89331.7859,70,4,15,3,110496.3312,1
35466.43959,63,2,18,1,121426.5954,0
141479.8167,69,2,11,2,240648.831,1
65478.37057,41,0,10,5,342171.0086,1
147705.7507,48,3,1,4,0,1
73583.59946,29,3,1,2,68428.50029,0
34409.69425,55,3,20,2,308138.2339,1
127684.0898,37,2,18,2,444776.7088,1
38242.11551,62,0,1,4,100196.6579,0
142758.3053,41,3,4,4,206672.4633,1
120167.312,25,2,20,6,31208.24886,1
29510.94823,54,2,7,8,256491.3445,1
23627.70303,40,2,5,1,375205.9413,1
55132.34051,36,2,4,8,481477.0872,0
88565.89759,60,1,20,6,111708.1721,0
27054.02926,80,2,12,0,18472.0595,0
136218.0637,57,3,9,0,253317.5127,1
139050.757,50,4,14,3,158418.7561,1
91927.05726,50,1,6,7,30901.68002,0
124139.437,62,2,10,4,142266.4285,1
137064.7413,69,4,18,4,455329.1518,1
53902.3172,62,0,14,5,257444.1442,0
147075.7957,67,3,13,2,226435.8287,1
41213.03623,30,2,12,1,321219.4217,1
150000,73,2,12,7,263921.8344,1
82343.15978,28,1,4,2,430762.9853,0
122160.2593,50,2,2,7,303129.7857,0
75612.71966,76,4,4,8,187558.557,1
102619.288,34,0,2,3,292252.5078,1
120015.0241,79,3,15,0,352859.7465,1
116222.8823,42,1,12,5,431378.2523,0
103778.2468,78,1,20,8,483162.4295,1
43661.88649,68,3,15,6,330315.2044,0
40512.06369,46,1,18,1,275795.6321,1
29237.67709,27,4,20,6,483525.0354,1
30021.71032,29,1,15,0,361013.0452,1
32792.57097,51,3,11,3,486871.7981,1
110219.5249,49,3,12,7,377862.4201,0
83741.69487,41,1,9,3,367048.2416,0
107743.2887,58,2,15,5,223136.4449,0
98096.61533,68,3,18,2,182229.4236,1
51945.59286,71,4,8,0,433365.8037,0
97024.09065,69,4,3,0,383373.0324,1
58981.58968,71,1,10,0,291707.6067,0
42765.88984,72,3,2,8,252662.2116,0
108108.5893,54,4,5,3,76895.39636,0
145620.3879,77,4,12,2,348128.022,1
137026.934,33,0,3,7,10284.29796,1
74231.6297,63,1,4,1,148961.8831,1
123493.5548,72,4,20,8,315738.2947,1
101067.5869,37,3,2,8,100295.0675,1
41311.5798,45,0,20,0,362388.3256,1
45501.67627,74,2,11,8,448110.9707,0
132871.0705,75,3,10,0,0,1
82108.09884,68,4,19,6,459751.9567,1
123611.287,61,4,17,4,472998.8803,1
81987.81652,43,4,13,1,234149.8637,0
78728.72119,55,1,2,2,0,1
120011.0832,50,1,9,3,84989.39873,0
91837.92189,70,1,14,3,51436.81077,1
24566.42041,57,2,17,3,90550.29568,1
94748.45852,31,0,17,1,465896.444,0
124316.3084,47,3,5,1,391614.3922,0
21757.2883,27,0,11,2,129903.1234,1
109329.1117,73,0,11,6,261020.4738,1
81309.91175,33,1,10,2,340554.0295,0
37556.29737,47,0,15,7,328753.2005,1
132884.8158,21,1,7,5,190430.7722,1
55655.2216,64,3,14,6,481153.1553,0
35353.37627,78,2,12,5,249724.3961,0
93732.03462,30,0,20,3,417942.577,0
89200.97203,80,2,8,8,92657.31645,1
58543.67214,20,3,7,8,344614.9217,0
57894.13032,40,0,3,6,40886.80794,1
135114.4875,55,3,8,0,34413.13743,1
62128.95905,24,4,12,5,472819.7446,0
87150.79829,42,1,18,5,266005.3411,0
138887.4774,21,4,5,3,431307.2248,1
106451.9879,21,4,1,7,267716.025,1
36488.10498,48,0,4,2,426103.3036,1
90565.3674,31,3,19,8,46301.96783,0
31159.63353,56,2,4,6,104886.3436,1
102890.7215,29,0,14,7,238190.4868,1
26720.75868,25,3,9,8,58132.91737,1
150000,75,0,19,2,431136.5964,1
55647.74018,37,3,20,6,390968.4874,0
36009.04285,47,0,16,8,328742.0806,1
96637.63136,55,1,15,4,192495.9353,0
64653.13111,41,0,18,7,394748.9796,1
93185.31956,23,0,15,2,42617.11311,0
34620.83432,28,0,15,6,333504.9227,1
52355.65664,28,3,11,2,169956.3175,0
29056.47111,72,4,16,0,500000,0
137513.89,42,0,8,1,398964.7015,1
107873.075,52,4,20,2,399404.3735,0
42738.67515,31,1,14,7,377328.6104,1
74733.25066,69,2,14,6,500000,0
32468.90644,46,4,1,3,179363.3316,1
93856.80517,46,1,3,5,328522.5203,0
111808.2744,37,2,1,3,51540.70824,1
114716.301,32,0,6,6,214970.9992,1
131712.0535,75,3,2,8,308986.9123,1
99766.70359,52,2,20,8,298787.5937,0
119317.5973,62,2,8,3,189830.1562,1
96853.94777,39,3,5,6,332782.4707,1
40832.90604,22,2,3,2,15914.62101,1
69153.16551,32,4,9,3,169514.3768,0
42175.12727,24,4,19,3,226401.5238,1
148384.9667,32,1,13,5,459940.4954,1
112774.6159,64,3,9,2,380354.6748,1
98051.66889,61,2,18,2,60107.9737,0
62385.28906,43,0,15,3,89820.51617,1
122504.5697,20,0,4,3,101691.2358,1
144053.4958,33,0,19,1,196050.7318,1
130083.2935,48,3,14,7,77544.75293,1
50876.06543,34,0,3,4,216692.5927,0
108105.817,71,3,4,4,25501.18412,1
139781.3132,20,0,8,3,0,1
58055.60475,56,0,12,1,98412.17434,1
102827.1405,58,0,4,6,372697.4357,0
53615.71609,73,4,11,1,440087.5373,0
125372.3192,51,1,2,0,487314.2486,1
140816.4587,65,4,20,4,97658.62051,1
115038.9316,51,1,2,2,500000,0
56722.89726,23,1,16,1,33452.38192,0
111764.4753,41,3,12,8,304227.1173,0
66052.76407,80,4,16,6,460307.7439,0
42623.64119,43,2,18,0,251820.1076,1
45491.3242,22,4,13,5,67971.18481,1
147081.6952,75,0,10,6,33453.79671,1
89512.72264,69,4,6,1,310658.2003,1
28934.49766,65,1,11,1,313173.3742,0
65622.95746,60,2,5,3,271526.7002,0
26357.75477,38,4,8,6,72907.71252,1
143684.1122,73,3,17,6,384851.826,1
62057.00417,31,3,19,1,422056.1709,0
80265.81256,70,3,15,4,338136.1891,1
72976.39469,27,4,6,8,238436.5535,0
83119.77578,44,3,1,1,402607.0532,0
20469.19771,32,3,7,6,363902.972,1
58250.01312,35,4,14,8,305865.5709,0
72097.68676,36,4,20,7,183480.2845,0
75598.27476,77,0,2,3,274220.9089,0
57302.44199,44,4,8,3,274095.7969,1
84571.97021,66,0,8,6,94034.77801,1
30382.65349,45,3,1,8,411709.0325,1
150000,39,4,3,0,231717.493,1
142821.8015,58,4,5,4,250352.3898,1
44867.84805,33,1,8,5,0,1
84413.88939,62,3,8,6,147903.5536,1
123229.3134,22,2,7,8,477533.6757,1
89712.50421,28,2,15,7,500000,0
137633.0903,43,2,1,5,284938.8929,1
114267.2888,80,1,15,2,479594.9545,1
103181.7966,60,0,18,6,357275.7205,1
40932.569,31,1,7,8,358255.0897,1
103892.1987,20,4,11,3,239753.1145,0
51697.5936,58,2,10,2,185299.2537,1
121449.3157,50,4,9,1,312436.8859,0
102324.5671,33,4,12,8,24930.60682,0
61079.98419,31,2,19,2,0,0
71472.34131,22,4,10,2,217488.5982,0
96194.61603,48,3,12,3,58989.57723,0
100375.7541,68,1,20,4,46153.59971,1
58780.97874,44,0,18,8,102730.1841,1
20000,27,2,9,2,363702.8114,1
145735.8952,43,1,3,2,384631.1854,1
94969.21893,69,4,16,5,486480.9515,1
107837.4207,32,1,15,2,275114.6245,1
54464.0334,53,4,8,5,499805.5066,1
117342.9274,41,0,12,0,228673.4774,1
149322.6359,73,1,3,0,33742.27545,1
117626.4138,41,1,16,4,196759.8704,1
136330.381,50,3,3,5,331179.8365,1
32216.18455,51,1,18,3,2343.616924,1
30470.37141,46,2,12,7,368378.4808,1
98538.56166,62,3,5,5,244554.3758,1
48504.64514,30,4,14,1,488102.5907,1
129176.3068,48,4,12,7,86548.69914,1
85693.53363,74,3,4,2,312992.6876,1
87306.30315,77,3,3,6,500000,1
38216.56684,34,3,17,0,257167.5258,1
137669.715,22,1,10,8,185643.5095,1
123103.9596,63,0,9,5,141611.2817,1
110848.9933,61,3,7,0,500000,1
48409.89379,42,0,4,0,133072.1743,1
128899.1588,51,2,7,7,71343.96773,1
116546.2548,26,0,12,3,297360.7175,1
45072.74271,38,1,13,5,407856.1477,1
25137.02933,63,3,6,5,319995.5933,0
123754.234,75,3,12,7,219240.7841,1
36716.5361,46,2,5,6,19271.59948,1
63305.7215,43,0,8,4,468365.044,1
56346.04662,67,2,20,6,178218.245,0
94496.60002,58,4,12,0,302392.529,0
119170.8463,61,3,3,2,476917.1309,1
145976.7211,26,1,10,3,86145.40213,1
126361.7476,42,3,10,8,386777.2461,0
50167.47319,38,0,3,8,20002.68496,1
103022.9744,73,0,9,8,449657.61,1
101625.5392,27,3,3,2,487370.1836,0
138116.1221,42,0,11,3,175046.6658,1
127558.8449,54,1,12,5,451331.4976,1
148967.3704,71,3,2,7,82513.96244,1
55787.65479,43,0,6,5,33560.11236,1
93782.21092,24,2,4,7,251595.2556,0
95508.08241,38,0,12,8,400863.6519,0
128021.6,27,3,17,8,362049.8314,1
150000,78,0,5,4,170677.8165,1
52038.46025,36,1,10,7,137574.3341,0
116952.3422,46,0,5,2,71427.13704,0
94075.50011,64,0,5,0,466818.6684,1
108521.8514,46,4,10,7,164863.7317,0
43910.20841,54,1,2,0,65111.06717,1
53943.74093,37,2,20,5,88991.67961,0
83271.0545,78,4,18,1,23486.33075,1
118124.6416,41,4,3,5,309486.1717,0
117511.1709,44,1,5,4,109214.8129,0
117052.8204,74,4,10,1,72868.4159,1
38303.63362,78,1,10,3,297556.582,0
108850.3528,73,1,7,1,314788.8442,1
113725.616,67,3,15,3,488809.3732,1
136434.7001,24,1,12,3,359195.2022,1
76556.47005,21,4,5,3,133869.7887,0
76420.92624,51,1,17,1,277988.7604,0
48111.64795,41,2,19,5,295370.2658,1
38978.29908,34,2,5,4,195328.4607,1
80315.42566,23,4,8,0,160479.4617,0
33003.28258,20,1,7,4,201940.7203,1
26290.56471,63,1,7,7,462353.1733,1
70403.60626,31,0,4,6,333956.8478,0
27870.39061,57,0,17,8,114440.8195,0
36383.29103,65,0,11,2,30242.87304,0
39661.98974,32,3,20,5,171800.5112,1
104126.7439,62,3,4,3,28490.13636,1
39540.50071,63,2,12,5,339546.5937,0
147332.1848,68,4,10,4,280942.7601,1
75604.19675,70,2,6,4,445095.1314,0
55827.9127,46,3,17,1,323980.9161,1
124013.3757,38,2,6,2,475621.3948,1
92529.61068,34,2,14,2,367762.3048,0
112282.1229,55,2,9,3,1961.57712,0
98296.0355,73,1,4,1,107067.0233,1
115125.7655,65,4,20,1,195433.7441,1
28557.43618,62,3,8,0,447024.2538,0
50065.79506,55,1,15,5,458603.0135,1
86424.96388,47,0,7,5,107296.8117,0
130808.7052,71,3,4,5,107667.3463,1
120627.6033,36,4,4,2,446920.3299,1
30393.0383,52,1,13,2,316281.0699,1
72599.69893,33,4,4,5,391422.4855,0
49830.60193,42,0,11,8,461926.5526,1
79842.66119,53,4,9,1,77859.12052,0
99275.84898,59,4,16,3,307531.1872,1
125059.813,42,3,13,6,472838.3259,1
54944.22701,78,1,11,5,140046.1334,0
94573.96797,46,4,9,2,20215.57337,0
130540.5206,61,0,17,5,87149.89402,1
141842.8191,41,2,17,8,452587.2343,1
93011.95299,42,1,4,1,200321.3829,0
83185.14145,70,0,16,4,484061.3101,1
33130.63839,80,4,19,3,472891.3292,0
150000,56,3,12,6,355384.0265,1
61081.61838,79,4,2,3,47379.36741,0
128999.2313,27,3,16,5,335162.9219,1
124214.2178,80,1,20,5,389468.5468,1
106478.95,27,4,10,1,452407.4419,1
48194.44333,41,0,6,2,402949.9827,1
138828.327,75,2,14,0,339341.0076,1
105536.9389,70,3,11,2,483254.859,1
27017.23663,26,3,16,6,105113.7602,1
119281.0381,65,4,1,4,281834.4496,1
75436.15434,34,2,16,0,187936.8084,0
88143.5891,36,1,6,5,41821.54603,0
115772.7417,78,0,2,0,347790.1012,1
62207.00001,55,0,16,0,109929.0853,1
141159.11,27,2,11,6,402528.5966,1
122301.0743,54,1,6,2,464917.4264,0
121819.5782,53,2,5,7,232496.0307,0
145741.042,46,1,11,8,92609.47397,1
53282.56521,46,3,19,8,484665.0169,1
39493.85501,26,4,1,5,116438.3239,1
116477.6457,68,4,10,5,298097.758,1
138349.5343,36,1,10,7,177156.3999,1
129507.6881,77,1,2,8,288696.1506,1
20000,53,3,18,6,343180.072,1
42798.23535,57,4,11,6,500000,0
20000,76,1,2,8,344644.0096,1
80224.63901,21,3,19,7,342766.7262,0
131903.4026,39,4,14,3,190780.2842,1
32285.87038,33,3,9,0,285675.4868,1
150000,77,3,7,2,272955.3344,1
98056.64584,24,3,12,6,356756.5939,1
116985.5403,24,1,1,2,100924.5518,1
87337.38537,24,3,12,2,348027.7213,0
48105.95095,34,3,15,0,99452.92759,0
53480.48786,29,4,8,5,278158.9842,0
69117.38272,37,1,20,8,69680.3888,0
147532.012,79,3,7,0,455852.878,1
133632.5319,23,2,18,5,119256.4334,1
57210.45545,69,0,11,3,290648.0557,0
82223.45523,43,0,15,7,402950.0256,0
118976.1951,34,1,10,8,297130.7265,1
81968.10061,61,3,9,8,198021.8203,1
127018.9718,78,2,10,1,357052.1132,1
149271.5498,60,1,7,6,252266.7579,1
147743.7402,78,3,9,5,30474.33808,1
85538.1008,22,3,2,6,284597.3167,0
80113.83676,66,2,12,0,105359.4789,1
124080.3951,63,4,15,0,48414.39485,1
131837.2211,30,3,17,0,344785.4675,1
118426.2705,79,2,20,6,1856.247236,1
59685.32813,49,1,12,1,25.271035,1
35566.64874,59,3,8,1,66911.92678,0
100805.4372,29,3,5,7,248065.0949,1
94143.69173,67,0,15,5,235957.3601,1
124978.7342,23,0,12,3,462497.7532,1
143735.1892,38,1,14,4,386403.8414,1
101966.6571,53,1,11,8,68902.44177,0
69747.43368,46,3,20,5,136312.4551,1
56725.17656,62,2,8,6,429653.313,0
52650.89584,39,1,1,4,330821.3324,0
51497.80619,76,3,5,1,451936.2391,0
35235.89945,25,2,14,7,56730.84376,1
62699.13658,44,3,10,0,237145.6438,1
32531.28675,63,0,5,2,485170.1628,0
125768.4767,69,2,15,5,75720.83607,1
126317.2159,29,4,20,5,283476.7782,1
116214.2591,68,0,14,0,246197.7927,1
61219.06165,66,4,15,4,122653.7612,0
68807.69526,50,0,16,1,500000,1
95087.46524,22,2,20,5,421191.9604,0
21686.97161,73,0,18,7,344601.8089,1
138179.8618,46,3,20,8,342589.367,1
45520.6649,22,0,13,2,197678.3137,1
25487.55656,68,3,17,2,258735.5142,1
77828.78285,69,3,14,7,26720.93027,1
120904.8659,50,2,1,2,463380.3379,0
45046.6652,64,1,5,4,271920.4471,0
135961.7572,63,2,18,7,3695.020119,1
40315.90238,20,4,9,5,26318.29616,1
130449.5111,74,4,12,6,312181.7304,1
98551.26109,27,1,2,1,453220.185,0
22657.942,23,2,3,2,211057.4441,1
112705.7765,73,0,1,0,435448.8291,1
35325.05907,80,1,8,6,405022.7119,0
32220.23498,78,3,13,4,324637.7644,0
70094.47342,48,2,13,0,89805.25977,1
80197.8061,36,1,3,1,296340.7399,0
111779.9,58,2,15,7,211881.6549,0
125068.722,69,4,4,4,60341.83131,1
66021.08057,56,1,16,8,370691.5812,1
36996.25579,48,0,17,6,49531.4303,1
60557.02043,29,2,20,3,117551.4625,0
37941.33513,41,3,13,1,240717.4989,1
120937.8289,27,2,2,0,55686.12225,1
22522.08114,69,2,2,6,321125.941,1
27359.30001,72,3,11,6,107046.1834,0
41912.03694,49,1,1,2,43660.55539,1
53311.50917,56,3,17,7,410727.0206,1
77636.76817,29,3,20,6,41192.70869,0
75085.24425,72,1,17,8,26913.00006,1
20000,72,4,7,0,500000,1
104004.6631,30,0,19,4,422886.3725,1
41661.46872,60,0,10,4,157821.6368,0
45834.48498,38,4,18,2,175731.5559,1
141875.4861,80,4,3,7,399277.0053,1
129621.8326,56,2,14,2,401203.787,1
80275.39527,42,1,13,7,500000,1
56446.73746,20,3,14,4,325791.0992,0
31855.46941,60,3,16,7,151923.6545,1
69977.40304,72,1,17,7,244422.865,0
41185.12742,68,2,11,7,274153.5875,0
75045.10373,75,4,2,8,135679.8591,0
85867.59743,34,4,9,5,237949.6656,0
76361.03813,39,4,8,3,100327.6903,1
25684.83443,31,4,12,8,193558.3946,1
110613.4558,71,4,8,3,163294.3891,1
138050.7758,31,3,19,8,193741.9733,1
42520.45958,26,2,14,5,421225.3955,1
26853.7125,73,1,14,7,333677.9101,0
105441.048,25,1,10,8,260665.2741,1
138717.7129,51,3,12,6,231362.349,1
44725.57038,70,3,1,6,10843.8088,0
110560.5762,30,4,19,3,391209.504,1
27554.17479,29,3,8,7,355480.8827,1
108415.456,29,1,15,5,498592.4331,1
47803.21227,47,4,9,3,289465.7723,1
46364.26929,28,4,12,8,500000,1
136233.6202,53,3,8,3,128789.248,1
37022.92721,72,4,7,7,76253.69693,0
96948.72708,53,0,9,0,412201.9721,0
85013.9741,26,0,3,2,346542.5737,0
22284.60713,37,2,5,4,48188.40795,1
57926.32029,37,3,1,0,320883.3538,0
39506.65646,50,0,6,7,156776.2674,1
100233.3878,22,3,4,5,500000,1
47370.01173,33,4,10,0,270673.2514,1
30159.39811,78,0,4,5,304927.4716,0
122436.0533,80,4,8,8,101774.0595,1
125785.1038,38,3,4,7,98116.33754,1
131013.2072,32,2,16,2,447670.254,1
21818.54038,63,1,17,5,92473.55508,1
91012.63519,60,2,10,1,357394.042,0
84622.4096,60,2,18,7,295335.2346,0
52884.52499,23,0,14,7,373249.4215,0
80811.61401,58,1,12,8,295411.6792,0
76464.06666,41,0,18,0,95155.023,0
147413.9724,77,1,1,5,248187.8133,1
133196.9164,59,0,18,3,474510.4443,1
147339.9562,63,2,14,4,233159.6492,1
102361.6418,58,0,18,2,304644.2448,0
44859.44794,54,1,13,7,16010.23727,1
49703.02671,43,3,8,1,331018.998,1
69267.87462,25,4,12,8,273027.5068,0
90763.41346,25,3,16,2,328979.8533,0
32390.30742,49,0,17,2,126767.8085,1
138928.4839,54,0,9,8,386563.2697,1
95932.14869,73,2,9,6,334299.0092,1
66429.72464,78,4,7,3,345229.3446,0
85542.65139,73,1,9,4,339803.2499,1
87108.04411,28,1,1,4,192981.1924,0
94460.43807,52,4,19,8,307271.4466,0
129664.3963,51,4,6,8,267387.6343,1
79906.9017,77,1,15,5,370191.8576,1
93533.32767,77,2,13,7,246175.4919,1
29539.32807,43,2,13,7,244184.3407,1
64567.80697,43,4,19,3,152420.9085,1
82805.25422,29,3,10,4,141496.7428,0
132123.2197,58,2,12,8,220282.1249,1
39076.57144,25,1,4,5,194608.1297,1
63550.12701,31,1,17,8,70340.41804,0
124161.4306,67,3,3,5,0,1
143472.9939,39,3,16,6,293272.8959,1
61784.70847,78,1,2,0,405276.2601,0
63383.68426,53,1,8,2,114534.5112,1
123031.9737,57,2,18,8,200906.0415,1
112039.4628,69,4,14,5,356692.4797,1
48576.14047,42,2,19,1,223996.6389,1
106253.4095,23,3,10,5,132308.5932,1
90697.73303,46,0,4,4,197321.5415,0
66861.73438,23,3,9,3,372126.4484,0
85566.42803,55,1,15,2,343235.744,0
134114.4567,62,0,5,2,354859.5667,1
133268.9835,60,2,6,5,137498.8713,1
86372.02555,75,4,14,1,134703.8853,1
31647.42921,29,3,11,0,500000,1
78399.38951,22,4,7,4,118232.8103,0
92743.3576,45,0,16,6,390349.3048,0
118699.6169,30,4,12,5,265996.479,1
144390.9824,49,1,7,6,381480.5248,1
123284.5172,35,4,3,3,27119.59386,1
80143.9633,48,3,1,1,145022.2018,1
93000.26876,48,4,9,1,446696.5145,0
85744.24019,46,3,12,7,380207.0308,0
125199.8191,66,0,7,2,277273.4178,1
144938.7371,20,0,18,8,230044.3754,1
141529.1453,37,1,9,5,357374.1874,1
143896.6588,70,4,10,5,58423.5635,1
111563.6278,71,1,13,4,87802.49078,1
28989.01297,72,3,17,1,237847.1055,0
113758.0156,54,1,15,2,440181.1265,0
126850.5478,57,0,20,8,150482.8738,1
39147.27882,29,2,2,4,31076.37112,1
47755.73027,71,1,20,4,392321.0159,0
123325.826,32,2,4,3,255748.2225,1
20000,31,2,9,4,106022.4533,1
44197.75725,78,2,3,8,156156.4316,0
